id,State,Service Providers,Site Description,Star Rating,Website,
1050,QLD,Ostara Australia,Fortitude Valley,1,,
1051,QLD,Spinal Life Australia,Chermside,4,,
1052,QLD,Break Thru People Solutions,Fortitude Valley,4,https://breakthru.org.au/,
1053,QLD,Deaf Services Australia,Stafford,3,,
1054,QLD,Epic Employment Service Inc,Strathpine,2,,
1055,QLD,Epic Employment Service Inc,Windsor,3,,
1056,QLD,Epic Employment Service Inc,Indooroopilly,1,,
1057,QLD,Help Enterprises,Strathpine,2,,
1058,QLD,Help Enterprises,Mitchelton,3,,
1059,QLD,Help Enterprises,Nundah,3,,
1060,QLD,Help Enterprises,Toowong,3,,
1061,QLD,Help Enterprises,Chermside,1,,
1062,QLD,Help Enterprises,Fortitude Valley,1,,
1063,QLD,Help Enterprises,Fortitude Valley,3,,
1064,QLD,Help Enterprises,Chermside,3,,
1065,QLD,Help Enterprises,Moggill,3,,
1066,QLD,Help Enterprises,The Gap,1,,
1067,QLD,Help Enterprises,Pullenvale,3,,
1068,QLD,MAX Employment,Mitchelton,3,,
1069,QLD,MAX Employment,Nundah,3,,
1070,QLD,MAX Employment,Toowong,4,,
1071,QLD,MAX Employment,Fortitude Valley,3,,
1072,QLD,Mylestones Employment,Strathpine,3,,
1073,QLD,Mylestones Employment,Bowen Hills,3,,
1074,QLD,Mylestones Employment,Gaythorne,3,,
1075,QLD,Ostara Australia,Chermside,1,,
1076,QLD,Ostara Australia,Fortitude Valley,1,,
1077,QLD,Ostara Australia,Chermside,1,,
1078,QLD,Ostara Australia,Fortitude Valley,1,,
1079,QLD,Ostara Australia,Nundah,1,,
1080,QLD,Spinal Life Australia,Chermside,4,,
1081,QLD,Australian Red Cross,Caboolture,2,https://www.redcross.org.au/,
1082,QLD,Australian Red Cross,Margate,3,https://www.redcross.org.au/,
1083,QLD,Australian Red Cross,Mount Glorious,2,https://www.redcross.org.au/,
1084,QLD,Australian Red Cross,Kilcoy,2,https://www.redcross.org.au/,
1085,QLD,Australian Red Cross,Samford,2,https://www.redcross.org.au/,
1086,QLD,Australian Red Cross,Woodford,2,https://www.redcross.org.au/,
1087,QLD,Australian Red Cross,Bribie Island,2,https://www.redcross.org.au/,
1088,QLD,Help Enterprises,Caboolture,2,,
1089,QLD,Help Enterprises,Redcliffe,4,,
1090,QLD,Help Enterprises,North Lakes,1,,
1091,QLD,Help Enterprises,Deception Bay,3,,
1092,QLD,Help Enterprises,Bellara,2,,
1093,QLD,Help Enterprises,Woodford,1,,
1094,QLD,Help Enterprises,Samford,2,,
1095,QLD,MAX Employment,Caboolture,1,,
1096,QLD,MAX Employment,Deception Bay,3,,
1097,QLD,MAX Employment,Woodford,1,,
1098,QLD,STEPS Employment,Caboolture,1,,
1099,QLD,STEPS Employment,Margate,1,,
1100,QLD,Australian Red Cross,Caboolture,2,https://www.redcross.org.au/,
1101,QLD,Australian Red Cross,Margate,4,https://www.redcross.org.au/,
1102,QLD,Australian Red Cross,Samford,3,https://www.redcross.org.au/,
1103,QLD,CoAct,Lawnton,2,https://coact.org.au/,
1104,QLD,CoAct,Caboolture,5,https://coact.org.au/,
1105,QLD,CoAct,Redcliffe,3,https://coact.org.au/,
1106,QLD,CoAct,Deception Bay,3,https://coact.org.au/,
1107,QLD,Epic Employment Service Inc,Caboolture,3,,
1108,QLD,Epic Employment Service Inc,Kippa-Ring,3,,
1109,QLD,Epic Employment Service Inc,Bribie Island,4,,
1110,QLD,Help Enterprises,Caboolture,2,,
1111,QLD,Help Enterprises,Redcliffe,3,,
1112,QLD,Help Enterprises,North Lakes,1,,
1113,QLD,Help Enterprises,Deception Bay,1,,
1114,QLD,Help Enterprises,Deception Bay,2,,
1115,QLD,Help Enterprises,Bellara,3,,
1116,QLD,Help Enterprises,Samford,1,,
1117,QLD,MAX Employment,Caboolture,3,,
1118,QLD,MAX Employment,Deception Bay,4,,
1119,QLD,MAX Employment,Kippa-Ring,3,,
1120,QLD,MAX Employment,Woodford,1,,
1121,QLD,MAX Employment,Kilcoy,3,,
1122,QLD,Mylestones Employment,Caboolture,3,,
1123,QLD,Mylestones Employment,Redcliffe,2,,
1124,QLD,Mylestones Employment,Bongaree,3,,
1125,QLD,Mylestones Employment,Kilcoy,2,,
1126,QLD,Advanced Personnel Management,Upper Mount Gravatt Bc,3,https://apm.net.au/individuals/disability-employment-services,
1127,QLD,Advanced Personnel Management,Capalaba,5,https://apm.net.au/individuals/disability-employment-services,
1128,QLD,Advanced Personnel Management,Inala,3,https://apm.net.au/individuals/disability-employment-services,
1129,QLD,Advanced Personnel Management,Wynnum,5,https://apm.net.au/individuals/disability-employment-services,
1130,QLD,Advanced Personnel Management,Stones Corner,1,https://apm.net.au/individuals/disability-employment-services,
1131,QLD,Advanced Personnel Management,Cleveland,4,https://apm.net.au/individuals/disability-employment-services,
1132,QLD,MAX Employment,Stones Corner,3,,
1133,QLD,MAX Employment,Inala,4,,
1134,QLD,MAX Employment,Wynnum,4,,
1135,QLD,MAX Employment,Capalaba,3,,
1136,QLD,MAX Employment,Victoria Point,5,,
1137,QLD,MAX Employment,Cleveland,5,,
1138,QLD,MAX Employment,Russell Island,2,,
1139,QLD,MAX Employment,Macleay Island,4,,
1140,QLD,Ostara Australia,Stones Corner,2,,
1141,QLD,Ostara Australia,Upper Mount Gravatt Bc,1,,
1142,QLD,Ostara Australia,Capalaba,3,,
1143,QLD,Spinal Life Australia,Woolloongabba,4,,
1144,QLD,Spinal Life Australia,Sunnybank Hills,3,,
1145,QLD,Spinal Life Australia,Capalaba,3,,
1146,QLD,The ORS Group,Inala,2,,
1147,QLD,The ORS Group,Stones Corner,1,,
1148,QLD,The ORS Group,Inala,3,,
1149,QLD,The ORS Group,Stones Corner,3,,
1150,QLD,CoAct,Stones Corner,3,https://coact.org.au/,
1151,QLD,CoAct,Woolloongabba,4,https://coact.org.au/,
1152,QLD,CoAct,Capalaba,4,https://coact.org.au/,
1153,QLD,CoAct,Mount Gravatt,5,https://coact.org.au/,
1154,QLD,CoAct,Woolloongabba,3,https://coact.org.au/,
1155,QLD,CoAct,Capalaba,4,https://coact.org.au/,
1156,QLD,CoAct,Stones Corner,5,https://coact.org.au/,
1157,QLD,CoAct,Mount Gravatt,5,https://coact.org.au/,
1158,QLD,Comepass Employment Services,Stones Corner,3,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1159,QLD,Comepass Employment Services,Acacia Ridge,3,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1160,QLD,Comepass Employment Services,Inala,3,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1161,QLD,Comepass Employment Services,Wynnum,2,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1162,QLD,Comepass Employment Services,Darra,3,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1163,QLD,Comepass Employment Services,Capalaba,4,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1164,QLD,Comepass Employment Services,Upper Mount Gravatt Bc,3,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1165,QLD,Comepass Employment Services,Victoria Point,1,"https://www.mycommunitydirectory.com.au/Queensland/Ipswich/Disability_Services/Disability_Employment___Training_Services/10680/110409/Comepass_Employment_Services_-_Ipswich#:~:text=Comepass%20Employment%20Services%20is%20a,job%2C%20and%20the%20right%20environment.",
1166,QLD,Connect2Employment,Cleveland,2,,
1167,QLD,Connect2Employment,Woolloongabba,3,,
1168,QLD,Connect2Employment,Wacol,1,,
1169,QLD,Connect2Employment,Mount Gravatt,2,,
1170,QLD,Epic Employment Service Inc,Upper Mount Gravatt Bc,3,,
1171,QLD,Epic Employment Service Inc,Cleveland,4,,
1172,QLD,Epic Employment Service Inc,South Brisbane,2,,
1173,QLD,Epic Employment Service Inc,Inala,1,,
1174,QLD,Job Centre Australia,Upper Mount Gravatt Bc,3,,
1175,QLD,Job Centre Australia,Wynnum,3,,
1176,QLD,Job Centre Australia,Stones Corner,4,,
1177,QLD,Job Centre Australia,Cleveland,4,,
1178,QLD,MAX Employment,Inala,4,,
1179,QLD,MAX Employment,Stones Corner,3,,
1180,QLD,MAX Employment,Capalaba,2,,
1181,QLD,MAX Employment,Victoria Point,5,,
1182,QLD,MAX Employment,Wynnum,3,,
1183,QLD,MAX Employment,Cleveland,5,,
1184,QLD,MAX Employment,Russell Island,1,,
1185,QLD,Myhorizon,Capalaba,5,,
1186,QLD,Myhorizon,Wynnum,4,,
1187,QLD,Myhorizon,Stones Corner,2,,
1188,QLD,Myhorizon,Upper Mount Gravatt Bc,5,,
1189,QLD,Myhorizon,Cleveland,5,,
1190,QLD,Myhorizon,Dunwich,5,,
1191,QLD,Mylestones Employment,Holland Park,3,,
1192,QLD,Mylestones Employment,Cleveland,3,,
1193,QLD,Mylestones Employment,Capalaba,1,,
1194,QLD,Spinal Life Australia,Woolloongabba,5,,
1195,QLD,Spinal Life Australia,Sunnybank Hills,4,,
1196,QLD,Spinal Life Australia,Capalaba,4,,
1197,QLD,The ORS Group,Inala,1,,
1198,QLD,The ORS Group,Stones Corner,1,,
1199,QLD,Vision Australia,Coorparoo,3,,
1200,QLD,Advanced Personnel Management,Caloundra,3,https://apm.net.au/individuals/disability-employment-services,
1201,QLD,Advanced Personnel Management,Maroochydore,5,https://apm.net.au/individuals/disability-employment-services,
1202,QLD,Advanced Personnel Management,Nambour,5,https://apm.net.au/individuals/disability-employment-services,
1203,QLD,Advanced Personnel Management,Birtinya,4,https://apm.net.au/individuals/disability-employment-services,
1204,QLD,Advanced Personnel Management,Noosaville,5,https://apm.net.au/individuals/disability-employment-services,
1205,QLD,Advanced Personnel Management,Cooroy,3,https://apm.net.au/individuals/disability-employment-services,
1206,QLD,Advanced Personnel Management,Maleny,3,https://apm.net.au/individuals/disability-employment-services,
1207,QLD,Advanced Personnel Management,Kenilworth,4,https://apm.net.au/individuals/disability-employment-services,
1208,QLD,Advanced Personnel Management,Mooloolaba,4,https://apm.net.au/individuals/disability-employment-services,
1209,QLD,Advanced Personnel Management,Pomona,4,https://apm.net.au/individuals/disability-employment-services,
1210,QLD,Advanced Personnel Management,Montville,4,https://apm.net.au/individuals/disability-employment-services,
1211,QLD,Advanced Personnel Management,Eumundi,4,https://apm.net.au/individuals/disability-employment-services,
1212,QLD,Australian Red Cross,Caloundra,2,https://www.redcross.org.au/,
1213,QLD,Australian Red Cross,Nambour,4,https://www.redcross.org.au/,
1214,QLD,Australian Red Cross,Maroochydore,3,https://www.redcross.org.au/,
1215,QLD,Australian Red Cross,Noosaville,1,https://www.redcross.org.au/,
1216,QLD,Australian Red Cross,Maleny,3,https://www.redcross.org.au/,
1217,QLD,Australian Red Cross,Kawana Waters,3,https://www.redcross.org.au/,
1218,QLD,Australian Red Cross,Mooloolaba,3,https://www.redcross.org.au/,
1219,QLD,Australian Red Cross,Buderim,3,https://www.redcross.org.au/,
1220,QLD,Mission Australia Employment Services,Caloundra,2,,
1221,QLD,Mission Australia Employment Services,Maroochydore,3,,
1222,QLD,Mission Australia Employment Services,Nambour,3,,
1223,QLD,STEPS Employment,Maroochydore,3,,
1224,QLD,STEPS Employment,Maleny,3,,
1225,QLD,The ORS Group,Noosaville,2,,
1226,QLD,Advanced Personnel Management,Noosaville,5,https://apm.net.au/individuals/disability-employment-services,
1227,QLD,Advanced Personnel Management,Maroochydore,4,https://apm.net.au/individuals/disability-employment-services,
1228,QLD,Advanced Personnel Management,Nambour,5,https://apm.net.au/individuals/disability-employment-services,
1229,QLD,Advanced Personnel Management,Caloundra,3,https://apm.net.au/individuals/disability-employment-services,
1230,QLD,Advanced Personnel Management,Cooroy,4,https://apm.net.au/individuals/disability-employment-services,
1231,QLD,Advanced Personnel Management,Maleny,3,https://apm.net.au/individuals/disability-employment-services,
1232,QLD,Advanced Personnel Management,Birtinya,3,https://apm.net.au/individuals/disability-employment-services,
1233,QLD,Advanced Personnel Management,Eumundi,3,https://apm.net.au/individuals/disability-employment-services,
1234,QLD,Advanced Personnel Management,Kenilworth,3,https://apm.net.au/individuals/disability-employment-services,
1235,QLD,Advanced Personnel Management,Mooloolaba,3,https://apm.net.au/individuals/disability-employment-services,
1236,QLD,Advanced Personnel Management,Pomona,3,https://apm.net.au/individuals/disability-employment-services,
1237,QLD,Advanced Personnel Management,Montville,3,https://apm.net.au/individuals/disability-employment-services,
1238,QLD,CoAct,Maroochydore,3,https://coact.org.au/,
1239,QLD,CoAct,Bokarina,5,https://coact.org.au/,
1240,QLD,CoAct,Nambour,4,https://coact.org.au/,
1241,QLD,CoAct,Maleny,1,https://coact.org.au/,
1242,QLD,CoAct,Beerwah,5,https://coact.org.au/,
1243,QLD,CoAct,Coolum Beach,3,https://coact.org.au/,
1244,QLD,Epic Employment Service Inc,Maroochydore,4,,
1245,QLD,Epic Employment Service Inc,Caloundra,5,,
1246,QLD,Epic Employment Service Inc,Noosaville,5,,
1247,QLD,Epic Employment Service Inc,Nambour,2,,
1248,QLD,Job Centre Australia,Maroochydore,2,,
1249,QLD,Job Centre Australia,Nambour,3,,
1250,QLD,Mylestones Employment,Maroochydore,4,,
1251,QLD,Mylestones Employment,Caloundra,4,,
1252,QLD,Mylestones Employment,Noosaville,3,,
1253,QLD,Mylestones Employment,Nambour,2,,
1254,QLD,STEPS Employment,Nambour,3,,
1255,QLD,STEPS Employment,Caloundra,3,,
1256,QLD,STEPS Employment,Maroochydore,3,,
1257,QLD,STEPS Employment,Noosa Heads,3,,
1258,QLD,STEPS Employment,Maleny,3,,
1259,QLD,Advanced Personnel Management,Bundaberg,5,https://apm.net.au/individuals/disability-employment-services,
1260,QLD,Advanced Personnel Management,Childers,1,https://apm.net.au/individuals/disability-employment-services,
1261,QLD,Advanced Personnel Management,Gin Gin,1,https://apm.net.au/individuals/disability-employment-services,
1262,QLD,Sarina Russo Job Access,Bundaberg,4,,
1263,QLD,Sarina Russo Job Access,Childers,1,,
1264,QLD,Sarina Russo Job Access,Gin Gin,3,,
1265,QLD,STEPS Employment,Bundaberg,3,,
1266,QLD,STEPS Employment,Gin Gin,3,,
1267,QLD,Advanced Personnel Management,Bundaberg,5,https://apm.net.au/individuals/disability-employment-services,
1268,QLD,Advanced Personnel Management,Childers,2,https://apm.net.au/individuals/disability-employment-services,
1269,QLD,Advanced Personnel Management,Gin Gin,5,https://apm.net.au/individuals/disability-employment-services,
1270,QLD,Epic Employment Service Inc,Bundaberg,3,,
1271,QLD,Epic Employment Service Inc,Gin Gin,4,,
1272,QLD,Epic Employment Service Inc,Eidsvold,3,,
1273,QLD,STEPS Employment,Bundaberg,4,,
1274,QLD,STEPS Employment,Gin Gin,4,,
1275,QLD,Advanced Personnel Management,Cairns,5,https://apm.net.au/individuals/disability-employment-services,
1276,QLD,Advanced Personnel Management,Innisfail,5,https://apm.net.au/individuals/disability-employment-services,
1277,QLD,Advanced Personnel Management,Atherton,3,https://apm.net.au/individuals/disability-employment-services,
1278,QLD,Advanced Personnel Management,Earlville,5,https://apm.net.au/individuals/disability-employment-services,
1279,QLD,Advanced Personnel Management,Tully,3,https://apm.net.au/individuals/disability-employment-services,
1280,QLD,Advanced Personnel Management,Mission Beach,1,https://apm.net.au/individuals/disability-employment-services,
1281,QLD,Advanced Personnel Management,Mossman,3,https://apm.net.au/individuals/disability-employment-services,
1282,QLD,Advanced Personnel Management,Cardwell,3,https://apm.net.au/individuals/disability-employment-services,
1283,QLD,Advanced Personnel Management,Ravenshoe,4,https://apm.net.au/individuals/disability-employment-services,
1284,QLD,Advanced Personnel Management,Malanda,4,https://apm.net.au/individuals/disability-employment-services,
1285,QLD,Advanced Personnel Management,Gordonvale,4,https://apm.net.au/individuals/disability-employment-services,
1286,QLD,CoAct,Westcourt,2,https://coact.org.au/,
1287,QLD,MAX Employment,Cairns,3,,
1288,QLD,MAX Employment,Mareeba,1,,
1289,QLD,MAX Employment,Atherton,1,,
1290,QLD,Advanced Personnel Management,Cairns,5,https://apm.net.au/individuals/disability-employment-services,
1291,QLD,Advanced Personnel Management,Innisfail,5,https://apm.net.au/individuals/disability-employment-services,
1292,QLD,Advanced Personnel Management,Atherton,4,https://apm.net.au/individuals/disability-employment-services,
1293,QLD,Advanced Personnel Management,Earlville,5,https://apm.net.au/individuals/disability-employment-services,
1294,QLD,Advanced Personnel Management,Tully,4,https://apm.net.au/individuals/disability-employment-services,
1295,QLD,Advanced Personnel Management,Mossman,4,https://apm.net.au/individuals/disability-employment-services,
1296,QLD,Advanced Personnel Management,Mission Beach,3,https://apm.net.au/individuals/disability-employment-services,
1297,QLD,Advanced Personnel Management,Cardwell,5,https://apm.net.au/individuals/disability-employment-services,
1298,QLD,Advanced Personnel Management,Ravenshoe,3,https://apm.net.au/individuals/disability-employment-services,
